Date,District,Rain,rain,month,year,day
2014-10-17,Gudiyatham,6.2,6.2,10,2014,17
2014-10-17,Kaveripakkam,6.9,6.9,10,2014,17
2014-10-17,Melalathur,2.8,2.8,10,2014,17
2014-10-17,Sholingur,-,0.0,10,2014,17
2014-10-17,Tirupattur,-,0.0,10,2014,17
2014-10-17,Vaniyambadi,-,0.0,10,2014,17
2014-10-17,Vellore,-,0.0,10,2014,17
2014-10-17,Wallajah,-,0.0,10,2014,17
2014-10-18,Alangayam,2.2,2.2,10,2014,18
2014-10-18,Ambur,-,0.0,10,2014,18
2014-10-18,Arakkonam,9.7,9.7,10,2014,18
2014-10-18,Arcot,-,0.0,10,2014,18
2014-10-18,Gudiyatham,1.3,1.3,10,2014,18
2014-10-18,Kaveripakkam,7.1,7.1,10,2014,18
2014-10-18,Melalathur,-,0.0,10,2014,18
2014-10-18,Sholingur,3.9,3.9,10,2014,18
2014-10-18,Tirupattur,3.9,3.9,10,2014,18
2014-10-18,Vaniyambadi,3.9,3.9,10,2014,18
2014-10-18,Vellore,7.8,7.8,10,2014,18
2014-10-18,Wallajah,8.8,8.8,10,2014,18
2014-10-19,Alangayam,5.9,5.9,10,2014,19
2014-10-19,Ambur,7.8,7.8,10,2014,19
2014-10-19,Arakkonam,-,0.0,10,2014,19
2014-10-19,Arcot,3.9,3.9,10,2014,19
2014-10-19,Gudiyatham,-,0.0,10,2014,19
2014-10-19,Kaveripakkam,-,0.0,10,2014,19
2014-10-19,Melalathur,2.2,2.2,10,2014,19
2014-10-19,Sholingur,-,0.0,10,2014,19
2014-10-19,Tirupattur,-,0.0,10,2014,19
2014-10-19,Vaniyambadi,-,0.0,10,2014,19
2014-10-19,Vellore,-,0.0,10,2014,19
2014-10-19,Wallajah,5.9,5.9,10,2014,19
2014-10-20,Alangayam,-,0.0,10,2014,20
2014-10-20,Ambur,-,0.0,10,2014,20
2014-10-20,Arakkonam,9.6,9.6,10,2014,20
2014-10-20,Arcot,-,0.0,10,2014,20
2014-10-20,Gudiyatham,3.3,3.3,10,2014,20
2014-10-20,Kaveripakkam,9.6,9.6,10,2014,20
2014-10-20,Melalathur,5.9,5.9,10,2014,20
2014-10-20,Sholingur,7.8,7.8,10,2014,20
2014-10-20,Tirupattur,7.8,7.8,10,2014,20
2014-10-20,Vaniyambadi,7.8,7.8,10,2014,20
2014-10-20,Vellore,8.5,8.5,10,2014,20
2014-10-20,Wallajah,-,0.0,10,2014,20
2014-10-21,Alangayam,2.2,2.2,10,2014,21
2014-10-21,Ambur,8.5,8.5,10,2014,21
2014-10-21,Arakkonam,-,0.0,10,2014,21
2014-10-21,Arcot,7.8,7.8,10,2014,21
2014-10-21,Gudiyatham,7.5,7.5,10,2014,21
2014-10-21,Kaveripakkam,-,0.0,10,2014,21
2014-10-21,Melalathur,-,0.0,10,2014,21
2014-10-21,Sholingur,-,0.0,10,2014,21
2014-10-21,Tirupattur,9.6,9.6,10,2014,21
2014-10-21,Vaniyambadi,9.6,9.6,10,2014,21
2014-10-21,Vellore,9.5,9.5,10,2014,21
2014-10-21,Wallajah,5.5,5.5,10,2014,21
2014-10-22,Alangayam,5.2,5.2,10,2014,22
2014-10-22,Ambur,8,8.0,10,2014,22
2014-10-22,Arakkonam,9.8,9.8,10,2014,22
2014-10-22,Arcot,-,0.0,10,2014,22
2014-10-22,Gudiyatham,3.5,3.5,10,2014,22
2014-10-22,Kaveripakkam,8.5,8.5,10,2014,22
2014-10-22,Melalathur,2.2,2.2,10,2014,22
2014-10-22,Sholingur,8.1,8.1,10,2014,22
2014-10-22,Tirupattur,8.5,8.5,10,2014,22
2014-10-22,Vaniyambadi,8.5,8.5,10,2014,22
2014-10-22,Vellore,9.1,9.1,10,2014,22
2014-10-22,Wallajah,4.6,4.6,10,2014,22
2014-10-23,Alangayam,0.8,0.8,10,2014,23
2014-10-23,Ambur,7,7.0,10,2014,23
2014-10-23,Arakkonam,-,0.0,10,2014,23
2014-10-23,Arcot,7,7.0,10,2014,23
2014-10-23,Gudiyatham,-,0.0,10,2014,23
2014-10-23,Kaveripakkam,2.2,2.2,10,2014,23
2014-10-23,Melalathur,5.2,5.2,10,2014,23
2014-10-23,Sholingur,9.4,9.4,10,2014,23
2014-10-23,Tirupattur,9.5,9.5,10,2014,23
2014-10-23,Vaniyambadi,9.5,9.5,10,2014,23
2014-10-23,Vellore,-,0.0,10,2014,23
2014-10-23,Wallajah,9.7,9.7,10,2014,23
2014-10-24,Alangayam,-,0.0,10,2014,24
2014-10-24,Ambur,-,0.0,10,2014,24
2014-10-24,Arakkonam,5.4,5.4,10,2014,24
2014-10-24,Arcot,9.5,9.5,10,2014,24
2014-10-24,Gudiyatham,1.2,1.2,10,2014,24
2014-10-24,Kaveripakkam,5.4,5.4,10,2014,24
2014-10-24,Melalathur,9.8,9.8,10,2014,24
2014-10-24,Sholingur,12.2,12.2,10,2014,24
2014-10-24,Tirupattur,9.1,9.1,10,2014,24
2014-10-24,Vaniyambadi,9.1,9.1,10,2014,24
2014-10-24,Vellore,2.5,2.5,10,2014,24
2014-10-24,Wallajah,-,0.0,10,2014,24
2014-10-25,Alangayam,5.5,5.5,10,2014,25
2014-10-25,Ambur,2.5,2.5,10,2014,25
2014-10-25,Arakkonam,-,0.0,10,2014,25
2014-10-25,Arcot,8.5,8.5,10,2014,25
2014-10-25,Gudiyatham,2.3,2.3,10,2014,25
2014-10-25,Kaveripakkam,-,0.0,10,2014,25
2014-10-25,Melalathur,-,0.0,10,2014,25
2014-10-25,Sholingur,-,0.0,10,2014,25
2014-10-25,Tirupattur,-,0.0,10,2014,25
2014-10-25,Vaniyambadi,-,0.0,10,2014,25
2014-10-25,Vellore,-,0.0,10,2014,25
2014-10-25,Wallajah,10.8,10.8,10,2014,25
2014-10-26,Alangayam,-,0.0,10,2014,26
2014-10-26,Ambur,-,0.0,10,2014,26
2014-10-26,Arakkonam,4.5,4.5,10,2014,26
2014-10-26,Arcot,-,0.0,10,2014,26
2014-10-26,Gudiyatham,5.5,5.5,10,2014,26
2014-10-26,Kaveripakkam,4.5,4.5,10,2014,26
2014-10-26,Melalathur,10.8,10.8,10,2014,26
2014-10-26,Sholingur,1.5,1.5,10,2014,26
2014-10-26,Tirupattur,1.5,1.5,10,2014,26
2014-10-26,Vaniyambadi,1.5,1.5,10,2014,26
2014-10-26,Vellore,8.5,8.5,10,2014,26
2014-10-26,Wallajah,7.5,7.5,10,2014,26
2014-10-27,Alangayam,-,0.0,10,2014,27
2014-10-27,Ambur,8,8.0,10,2014,27
2014-10-27,Arakkonam,-,0.0,10,2014,27
2014-10-27,Arcot,2.6,2.6,10,2014,27
2014-10-27,Gudiyatham,-,0.0,10,2014,27
2014-10-27,Kaveripakkam,-,0.0,10,2014,27
2014-10-27,Melalathur,3.6,3.6,10,2014,27
2014-10-27,Sholingur,-,0.0,10,2014,27
2014-10-27,Tirupattur,-,0.0,10,2014,27
2014-10-27,Vaniyambadi,-,0.0,10,2014,27
2014-10-27,Vellore,-,0.0,10,2014,27
2014-10-27,Wallajah,6.4,6.4,10,2014,27
2014-10-28,Alangayam,2.2,2.2,10,2014,28
2014-10-28,Ambur,-,0.0,10,2014,28
2014-10-28,Arakkonam,6.5,6.5,10,2014,28
2014-10-28,Arcot,-,0.0,10,2014,28
2014-10-28,Gudiyatham,9.4,9.4,10,2014,28
2014-10-28,Kaveripakkam,6.5,6.5,10,2014,28
2014-10-28,Melalathur,-,0.0,10,2014,28
2014-10-28,Sholingur,8,8.0,10,2014,28
2014-10-28,Tirupattur,7.9,7.9,10,2014,28
2014-10-28,Vaniyambadi,8,8.0,10,2014,28
2014-10-28,Vellore,3.9,3.9,10,2014,28
2014-10-28,Wallajah,-,0.0,10,2014,28
2014-10-29,Alangayam,-,0.0,10,2014,29
2014-10-29,Ambur,3.9,3.9,10,2014,29
2014-10-29,Arakkonam,-,0.0,10,2014,29
2014-10-29,Arcot,8,8.0,10,2014,29
2014-10-29,Gudiyatham,-,0.0,10,2014,29
2014-10-29,Kaveripakkam,-,0.0,10,2014,29
2014-10-29,Melalathur,20.2,20.2,10,2014,29
2014-10-29,Sholingur,7.7,7.7,10,2014,29
2014-10-29,Tirupattur,-,0.0,10,2014,29
2014-10-29,Vaniyambadi,-,0.0,10,2014,29
2014-10-29,Vellore,-,0.0,10,2014,29
2014-10-29,Wallajah,-,0.0,10,2014,29
2014-10-30,Alangayam,5.6,5.6,10,2014,30
2014-10-30,Ambur,-,0.0,10,2014,30
2014-10-30,Arakkonam,-,0.0,10,2014,30
2014-10-30,Arcot,-,0.0,10,2014,30
2014-10-30,Gudiyatham,0.5,0.5,10,2014,30
2014-10-30,Kaveripakkam,-,0.0,10,2014,30
2014-10-30,Melalathur,-,0.0,10,2014,30
2014-10-30,Sholingur,-,0.0,10,2014,30
2014-10-30,Tirupattur,10.1,10.1,10,2014,30
2014-10-30,Vaniyambadi,2.2,2.2,10,2014,30
2014-10-30,Vellore,1.5,1.5,10,2014,30
2014-10-30,Wallajah,1.2,1.2,10,2014,30
2014-10-31,Alangayam,-,0.0,10,2014,31
2014-10-31,Ambur,-,0.0,10,2014,31
2014-10-31,Arakkonam,-,0.0,10,2014,31
2014-10-31,Arcot,-,0.0,10,2014,31
2014-10-31,Gudiyatham,-,0.0,10,2014,31
2014-10-31,Kaveripakkam,1.5,1.5,10,2014,31
2014-10-31,Melalathur,-,0.0,10,2014,31
2014-10-31,Sholingur,-,0.0,10,2014,31
2014-10-31,Tirupattur,-,0.0,10,2014,31
2014-10-31,Vaniyambadi,-,0.0,10,2014,31
2014-10-31,Vellore,-,0.0,10,2014,31
2014-10-31,Wallajah,1,1.0,10,2014,31
2014-11-01,Alangayam,-,0.0,11,2014,1
2014-11-01,Ambur,-,0.0,11,2014,1
2014-11-01,Arakkonam,-,0.0,11,2014,1
2014-11-01,Arcot,-,0.0,11,2014,1
2014-11-01,Gudiyatham,-,0.0,11,2014,1
2014-11-01,Kaveripakkam,-,0.0,11,2014,1
2014-11-01,Melalathur,-,0.0,11,2014,1
2014-11-01,Sholingur,-,0.0,11,2014,1
2014-11-01,Tirupattur,-,0.0,11,2014,1
2014-11-01,Vaniyambadi,-,0.0,11,2014,1
2014-11-01,Vellore,-,0.0,11,2014,1
2014-11-01,Wallajah,-,0.0,11,2014,1
2014-11-02,Alangayam,16,16.0,11,2014,2
2014-11-02,Ambur,18,18.0,11,2014,2
2014-11-02,Arakkonam,-,0.0,11,2014,2
2014-11-02,Arcot,-,0.0,11,2014,2
2014-11-02,Gudiyatham,-,0.0,11,2014,2
2014-11-02,Kaveripakkam,13.5,13.5,11,2014,2
2014-11-02,Melalathur,6,6.0,11,2014,2
2014-11-02,Sholingur,-,0.0,11,2014,2
2014-11-02,Tirupattur,-,0.0,11,2014,2
2014-11-02,Vaniyambadi,-,0.0,11,2014,2
2014-11-02,Vellore,-,0.0,11,2014,2
2014-11-02,Wallajah,8.8,8.8,11,2014,2
2014-11-03,Alangayam,-,0.0,11,2014,3
2014-11-03,Ambur,4,4.0,11,2014,3
2014-11-03,Arakkonam,2,2.0,11,2014,3
2014-11-03,Arcot,16.4,16.4,11,2014,3
2014-11-03,Gudiyatham,3.5,3.5,11,2014,3
2014-11-03,Kaveripakkam,-,0.0,11,2014,3
2014-11-03,Melalathur,-,0.0,11,2014,3
2014-11-03,Sholingur,13.9,13.9,11,2014,3
2014-11-03,Tirupattur,1.2,1.2,11,2014,3
2014-11-03,Vaniyambadi,-,0.0,11,2014,3
2014-11-03,Vellore,6.5,6.5,11,2014,3
2014-11-03,Wallajah,-,0.0,11,2014,3
2014-11-04,Alangayam,-,0.0,11,2014,4
2014-11-04,Ambur,-,0.0,11,2014,4
2014-11-04,Arakkonam,.,0.0,11,2014,4
2014-11-04,Arcot,7,7.0,11,2014,4
2014-11-04,Gudiyatham,-,0.0,11,2014,4
2014-11-04,Kaveripakkam,-,0.0,11,2014,4
2014-11-04,Melalathur,-,0.0,11,2014,4
2014-11-04,Sholingur,-,0.0,11,2014,4
2014-11-04,Tirupattur,-,0.0,11,2014,4
2014-11-04,Vaniyambadi,2.5,2.5,11,2014,4
2014-11-04,Vellore,-,0.0,11,2014,4
2014-11-04,Wallajah,-,0.0,11,2014,4
2014-11-05,Alangayam,10,10.0,11,2014,5
2014-11-05,Ambur,19,19.0,11,2014,5
2014-11-05,Arakkonam,-,0.0,11,2014,5
2014-11-05,Arcot,-,0.0,11,2014,5
2014-11-05,Gudiyatham,-,0.0,11,2014,5
2014-11-05,Kaveripakkam,12.9,12.9,11,2014,5
2014-11-05,Melalathur,8.7,8.7,11,2014,5
2014-11-05,Sholingur,-,0.0,11,2014,5
2014-11-05,Tirupattur,-,0.0,11,2014,5
2014-11-05,Vaniyambadi,-,0.0,11,2014,5
2014-11-05,Vellore,-,0.0,11,2014,5
2014-11-05,Wallajah,7.8,7.8,11,2014,5
2014-11-06,Alangayam,-,0.0,11,2014,6
2014-11-06,Ambur,-,0.0,11,2014,6
2014-11-06,Arakkonam,5,5.0,11,2014,6
2014-11-06,Arcot,-,0.0,11,2014,6
2014-11-06,Gudiyatham,6.5,6.5,11,2014,6
2014-11-06,Kaveripakkam,-,0.0,11,2014,6
2014-11-06,Melalathur,-,0.0,11,2014,6
2014-11-06,Sholingur,-,0.0,11,2014,6
2014-11-06,Tirupattur,-,0.0,11,2014,6
2014-11-06,Vaniyambadi,-,0.0,11,2014,6
2014-11-06,Vellore,-,0.0,11,2014,6
2014-11-06,Wallajah,-,0.0,11,2014,6
2014-11-07,Alangayam,-,0.0,11,2014,7
2014-11-07,Ambur,-,0.0,11,2014,7
2014-11-07,Arakkonam,8,8.0,11,2014,7
2014-11-07,Arcot,-,0.0,11,2014,7
2014-11-07,Gudiyatham,-,0.0,11,2014,7
2014-11-07,Kaveripakkam,-,0.0,11,2014,7
2014-11-07,Melalathur,-,0.0,11,2014,7
2014-11-07,Sholingur,10,10.0,11,2014,7
2014-11-07,Tirupattur,3.5,3.5,11,2014,7
2014-11-07,Vaniyambadi,-,0.0,11,2014,7
2014-11-07,Vellore,-,0.0,11,2014,7
2014-11-07,Wallajah,-,0.0,11,2014,7
2014-11-08,Alangayam,-,0.0,11,2014,8
2014-11-08,Ambur,-,0.0,11,2014,8
2014-11-08,Arakkonam,-,0.0,11,2014,8
2014-11-08,Arcot,9.4,9.4,11,2014,8
2014-11-08,Gudiyatham,7.8,7.8,11,2014,8
2014-11-08,Kaveripakkam,-,0.0,11,2014,8
2014-11-08,Melalathur,-,0.0,11,2014,8
2014-11-08,Sholingur,-,0.0,11,2014,8
2014-11-08,Tirupattur,-,0.0,11,2014,8
2014-11-08,Vaniyambadi,3.6,3.6,11,2014,8
2014-11-08,Vellore,6.8,6.8,11,2014,8
2014-11-08,Wallajah,-,0.0,11,2014,8
2014-11-09,Alangayam,-,0.0,11,2014,9
2014-11-09,Ambur,-,0.0,11,2014,9
2014-11-09,Arakkonam,-,0.0,11,2014,9
2014-11-09,Arcot,-,0.0,11,2014,9
2014-11-09,Gudiyatham,2.2,2.2,11,2014,9
2014-11-09,Kaveripakkam,15.8,15.8,11,2014,9
2014-11-09,Melalathur,5.9,5.9,11,2014,9
2014-11-09,Sholingur,-,0.0,11,2014,9
2014-11-09,Tirupattur,-,0.0,11,2014,9
2014-11-09,Vaniyambadi,-,0.0,11,2014,9
2014-11-09,Vellore,-,0.0,11,2014,9
2014-11-09,Wallajah,10.5,10.5,11,2014,9
2014-11-10,Alangayam,-,0.0,11,2014,10
2014-11-10,Ambur,-,0.0,11,2014,10
2014-11-10,Arakkonam,-,0.0,11,2014,10
2014-11-10,Arcot,-,0.0,11,2014,10
2014-11-10,Gudiyatham,-,0.0,11,2014,10
2014-11-10,Kaveripakkam,-,0.0,11,2014,10
2014-11-10,Melalathur,-,0.0,11,2014,10
2014-11-10,Sholingur,12,12.0,11,2014,10
2014-11-10,Tirupattur,6.7,6.7,11,2014,10
2014-11-10,Vaniyambadi,-,0.0,11,2014,10
2014-11-10,Vellore,-,0.0,11,2014,10
2014-11-10,Wallajah,-,0.0,11,2014,10
2014-11-11,Alangayam,-,0.0,11,2014,11
2014-11-11,Ambur,-,0.0,11,2014,11
2014-11-11,Arakkonam,9.5,9.5,11,2014,11
2014-11-11,Arcot,9.5,9.5,11,2014,11
2014-11-11,Gudiyatham,9.2,9.2,11,2014,11
2014-11-11,Kaveripakkam,-,0.0,11,2014,11
2014-11-11,Melalathur,-,0.0,11,2014,11
2014-11-11,Sholingur,-,0.0,11,2014,11
2014-11-11,Tirupattur,-,0.0,11,2014,11
2014-11-11,Vaniyambadi,8.9,8.9,11,2014,11
2014-11-11,Vellore,-,0.0,11,2014,11
2014-11-11,Wallajah,-,0.0,11,2014,11
2014-11-12,Alangayam,-,0.0,11,2014,12
2014-11-12,Ambur,3,3.0,11,2014,12
2014-11-12,Arakkonam,-,0.0,11,2014,12
2014-11-12,Arcot,-,0.0,11,2014,12
2014-11-12,Gudiyatham,6.5,6.5,11,2014,12
2014-11-12,Kaveripakkam,15.7,15.7,11,2014,12
2014-11-12,Melalathur,3.7,3.7,11,2014,12
2014-11-12,Sholingur,-,0.0,11,2014,12
2014-11-12,Tirupattur,-,0.0,11,2014,12
2014-11-12,Vaniyambadi,-,0.0,11,2014,12
2014-11-12,Vellore,8.7,8.7,11,2014,12
2014-11-12,Wallajah,-,0.0,11,2014,12
2014-11-13,Alangayam,4,4.0,11,2014,13
2014-11-13,Ambur,-,0.0,11,2014,13
2014-11-13,Arakkonam,-,0.0,11,2014,13
2014-11-13,Arcot,-,0.0,11,2014,13
2014-11-13,Gudiyatham,-,0.0,11,2014,13
2014-11-13,Kaveripakkam,-,0.0,11,2014,13
2014-11-13,Melalathur,-,0.0,11,2014,13
2014-11-13,Sholingur,-,0.0,11,2014,13
2014-11-13,Tirupattur,-,0.0,11,2014,13
2014-11-13,Vaniyambadi,-,0.0,11,2014,13
2014-11-13,Vellore,-,0.0,11,2014,13
2014-11-13,Wallajah,14,14.0,11,2014,13
2014-11-14,Alangayam,4,4.0,11,2014,14
2014-11-14,Ambur,-,0.0,11,2014,14
2014-11-14,Arakkonam,0.8,0.8,11,2014,14
2014-11-14,Arcot,9.7,9.7,11,2014,14
2014-11-14,Gudiyatham,4.4,4.4,11,2014,14
2014-11-14,Kaveripakkam,-,0.0,11,2014,14
2014-11-14,Melalathur,-,0.0,11,2014,14
2014-11-14,Sholingur,5.4,5.4,11,2014,14
2014-11-14,Tirupattur,-,0.0,11,2014,14
2014-11-14,Vaniyambadi,-,0.0,11,2014,14
2014-11-14,Vellore,-,0.0,11,2014,14
2014-11-14,Wallajah,-,0.0,11,2014,14
2014-11-15,Alangayam,10,10.0,11,2014,15
2014-11-15,Ambur,-,0.0,11,2014,15
2014-11-15,Arakkonam,-,0.0,11,2014,15
2014-11-15,Arcot,-,0.0,11,2014,15
2014-11-15,Gudiyatham,-,0.0,11,2014,15
2014-11-15,Kaveripakkam,5.9,5.9,11,2014,15
2014-11-15,Melalathur,7.8,7.8,11,2014,15
2014-11-15,Sholingur,-,0.0,11,2014,15
2014-11-15,Tirupattur,-,0.0,11,2014,15
2014-11-15,Vaniyambadi,7.1,7.1,11,2014,15
2014-11-15,Vellore,4.1,4.1,11,2014,15
2014-11-15,Wallajah,-,0.0,11,2014,15
2014-11-16,Alangayam,-,0.0,11,2014,16
2014-11-16,Ambur,-,0.0,11,2014,16
2014-11-16,Arakkonam,7.5,7.5,11,2014,16
2014-11-16,Arcot,-,0.0,11,2014,16
2014-11-16,Gudiyatham,3.8,3.8,11,2014,16
2014-11-16,Kaveripakkam,-,0.0,11,2014,16
2014-11-16,Melalathur,-,0.0,11,2014,16
2014-11-16,Sholingur,-,0.0,11,2014,16
2014-11-16,Tirupattur,1.5,1.5,11,2014,16
2014-11-16,Vaniyambadi,-,0.0,11,2014,16
2014-11-16,Vellore,-,0.0,11,2014,16
2014-11-16,Wallajah,-,0.0,11,2014,16
2014-11-17,Alangayam,-,0.0,11,2014,17
2014-11-17,Ambur,-,0.0,11,2014,17
2014-11-17,Arakkonam,-,0.0,11,2014,17
2014-11-17,Arcot,-,0.0,11,2014,17
2014-11-17,Gudiyatham,1.8,1.8,11,2014,17
2014-11-17,Kaveripakkam,-,0.0,11,2014,17
2014-11-17,Melalathur,-,0.0,11,2014,17
2014-11-17,Sholingur,-,0.0,11,2014,17
2014-11-17,Tirupattur,-,0.0,11,2014,17
2014-11-17,Vaniyambadi,-,0.0,11,2014,17
2014-11-17,Vellore,-,0.0,11,2014,17
2014-11-17,Wallajah,1.7,1.7,11,2014,17
2014-11-18,Alangayam,-,0.0,11,2014,18
2014-11-18,Ambur,2,2.0,11,2014,18
2014-11-18,Arakkonam,-,0.0,11,2014,18
2014-11-18,Arcot,-,0.0,11,2014,18
2014-11-18,Gudiyatham,-,0.0,11,2014,18
2014-11-18,Kaveripakkam,6.7,6.7,11,2014,18
2014-11-18,Melalathur,-,0.0,11,2014,18
2014-11-18,Sholingur,5.9,5.9,11,2014,18
2014-11-18,Tirupattur,-,0.0,11,2014,18
2014-11-18,Vaniyambadi,5.5,5.5,11,2014,18
2014-11-18,Vellore,2.8,2.8,11,2014,18
2014-11-18,Wallajah,-,0.0,11,2014,18
2014-11-19,Alangayam,5,5.0,11,2014,19
2014-11-19,Ambur,2,2.0,11,2014,19
2014-11-19,Arakkonam,-,0.0,11,2014,19
2014-11-19,Arcot,-,0.0,11,2014,19
2014-11-19,Gudiyatham,-,0.0,11,2014,19
2014-11-19,Kaveripakkam,-,0.0,11,2014,19
2014-11-19,Melalathur,-,0.0,11,2014,19
2014-11-19,Sholingur,-,0.0,11,2014,19
2014-11-19,Tirupattur,1.9,1.9,11,2014,19
2014-11-19,Vaniyambadi,-,0.0,11,2014,19
2014-11-19,Vellore,-,0.0,11,2014,19
2014-11-19,Wallajah,-,0.0,11,2014,19
2014-11-20,Alangayam,-,0.0,11,2014,20
2014-11-20,Ambur,-,0.0,11,2014,20
2014-11-20,Arakkonam,-,0.0,11,2014,20
2014-11-20,Arcot,-,0.0,11,2014,20
2014-11-20,Gudiyatham,5.5,5.5,11,2014,20
2014-11-20,Kaveripakkam,-,0.0,11,2014,20
2014-11-20,Melalathur,5.1,5.1,11,2014,20
2014-11-20,Sholingur,-,0.0,11,2014,20
2014-11-20,Tirupattur,-,0.0,11,2014,20
2014-11-20,Vaniyambadi,-,0.0,11,2014,20
2014-11-20,Vellore,-,0.0,11,2014,20
2014-11-20,Wallajah,1.4,1.4,11,2014,20
2014-11-21,Alangayam,-,0.0,11,2014,21
2014-11-21,Ambur,-,0.0,11,2014,21
2014-11-21,Arakkonam,9.8,9.8,11,2014,21
2014-11-21,Arcot,-,0.0,11,2014,21
2014-11-21,Gudiyatham,8.5,8.5,11,2014,21
2014-11-21,Kaveripakkam,2.2,2.2,11,2014,21
2014-11-21,Melalathur,-,0.0,11,2014,21
2014-11-21,Sholingur,4.3,4.3,11,2014,21
2014-11-21,Tirupattur,-,0.0,11,2014,21
2014-11-21,Vaniyambadi,6.8,6.8,11,2014,21
2014-11-21,Vellore,-,0.0,11,2014,21
2014-11-21,Wallajah,-,0.0,11,2014,21
2014-11-22,Alangayam,8,8.0,11,2014,22
2014-11-22,Ambur,-,0.0,11,2014,22
2014-11-22,Arakkonam,-,0.0,11,2014,22
2014-11-22,Arcot,-,0.0,11,2014,22
2014-11-22,Gudiyatham,-,0.0,11,2014,22
2014-11-22,Kaveripakkam,-,0.0,11,2014,22
2014-11-22,Melalathur,-,0.0,11,2014,22
2014-11-22,Sholingur,-,0.0,11,2014,22
2014-11-22,Tirupattur,-,0.0,11,2014,22
2014-11-22,Vaniyambadi,-,0.0,11,2014,22
2014-11-22,Vellore,3.4,3.4,11,2014,22
2014-11-22,Wallajah,-,0.0,11,2014,22
2014-11-23,Alangayam,3,3.0,11,2014,23
2014-11-23,Ambur,0.8,0.8,11,2014,23
2014-11-23,Arakkonam,-,0.0,11,2014,23
2014-11-23,Arcot,-,0.0,11,2014,23
2014-11-23,Gudiyatham,-,0.0,11,2014,23
2014-11-23,Kaveripakkam,-,0.0,11,2014,23
2014-11-23,Melalathur,2.5,2.5,11,2014,23
2014-11-23,Sholingur,-,0.0,11,2014,23
2014-11-23,Tirupattur,2.5,2.5,11,2014,23
2014-11-23,Vaniyambadi,-,0.0,11,2014,23
2014-11-23,Vellore,-,0.0,11,2014,23
2014-11-23,Wallajah,-,0.0,11,2014,23
2014-11-24,Alangayam,-,0.0,11,2014,24
2014-11-24,Ambur,-,0.0,11,2014,24
2014-11-24,Arakkonam,-,0.0,11,2014,24
2014-11-24,Arcot,7.5,7.5,11,2014,24
2014-11-24,Gudiyatham,3.7,3.7,11,2014,24
2014-11-24,Kaveripakkam,-,0.0,11,2014,24
2014-11-24,Melalathur,-,0.0,11,2014,24
2014-11-24,Sholingur,1.2,1.2,11,2014,24
2014-11-24,Tirupattur,-,0.0,11,2014,24
2014-11-24,Vaniyambadi,6.9,6.9,11,2014,24
2014-11-24,Vellore,-,0.0,11,2014,24
2014-11-24,Wallajah,-,0.0,11,2014,24
2014-11-25,Alangayam,3,3.0,11,2014,25
2014-11-25,Ambur,-,0.0,11,2014,25
2014-11-25,Arakkonam,5.5,5.5,11,2014,25
2014-11-25,Arcot,-,0.0,11,2014,25
2014-11-25,Gudiyatham,-,0.0,11,2014,25
2014-11-25,Kaveripakkam,-,0.0,11,2014,25
2014-11-25,Melalathur,-,0.0,11,2014,25
2014-11-25,Sholingur,-,0.0,11,2014,25
2014-11-25,Tirupattur,-,0.0,11,2014,25
2014-11-25,Vaniyambadi,-,0.0,11,2014,25
2014-11-25,Vellore,5.4,5.4,11,2014,25
2014-11-25,Wallajah,-,0.0,11,2014,25
2014-11-26,Alangayam,-,0.0,11,2014,26
2014-11-26,Ambur,-,0.0,11,2014,26
2014-11-26,Arakkonam,-,0.0,11,2014,26
2014-11-26,Arcot,-,0.0,11,2014,26
2014-11-26,Gudiyatham,3.6,3.6,11,2014,26
2014-11-26,Kaveripakkam,1.8,1.8,11,2014,26
2014-11-26,Melalathur,0.6,0.6,11,2014,26
2014-11-26,Sholingur,-,0.0,11,2014,26
2014-11-26,Tirupattur,3,3.0,11,2014,26
2014-11-26,Vaniyambadi,3.9,3.9,11,2014,26
2014-11-26,Vellore,-,0.0,11,2014,26
2014-11-26,Wallajah,1.5,1.5,11,2014,26
2014-11-27,Alangayam,6,6.0,11,2014,27
2014-11-27,Ambur,-,0.0,11,2014,27
2014-11-27,Arakkonam,-,0.0,11,2014,27
2014-11-27,Arcot,10.3,10.3,11,2014,27
2014-11-27,Gudiyatham,-,0.0,11,2014,27
2014-11-27,Kaveripakkam,-,0.0,11,2014,27
2014-11-27,Melalathur,-,0.0,11,2014,27
2014-11-27,Sholingur,0.8,0.8,11,2014,27
2014-11-27,Tirupattur,-,0.0,11,2014,27
2014-11-27,Vaniyambadi,-,0.0,11,2014,27
2014-11-27,Vellore,-,0.0,11,2014,27
2014-11-27,Wallajah,-,0.0,11,2014,27
2014-11-28,Alangayam,-,0.0,11,2014,28
2014-11-28,Ambur,-,0.0,11,2014,28
2014-11-28,Arakkonam,-,0.0,11,2014,28
2014-11-28,Arcot,-,0.0,11,2014,28
2014-11-28,Gudiyatham,-,0.0,11,2014,28
2014-11-28,Kaveripakkam,-,0.0,11,2014,28
2014-11-28,Melalathur,-,0.0,11,2014,28
2014-11-28,Sholingur,-,0.0,11,2014,28
2014-11-28,Tirupattur,-,0.0,11,2014,28
2014-11-28,Vaniyambadi,-,0.0,11,2014,28
2014-11-28,Vellore,-,0.0,11,2014,28
2014-11-28,Wallajah,-,0.0,11,2014,28
2014-11-29,Alangayam,-,0.0,11,2014,29
